Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:15:16.396982,1900-01-01 00:15:18.396982,چون هماهنگی اصلا,Because there is no coordination at all,frustration,anger,moderate
1900-01-01 00:15:18.396982,1900-01-01 00:15:20.396982,مگه غیر از این میتونه ببینیم,Can we see anything other than this?,doubt,surprise,mild
1900-01-01 00:15:20.396982,1900-01-01 00:15:22.396982,تا نه که این تو برنامه شما من اینو بگم,"Unless this is in your program, should I say this?",uncertainty,fear,mild
1900-01-01 00:15:22.396982,1900-01-01 00:15:24.396982,واقعا اعتقادم اینه که,I really believe that,conviction,neutral,mild
1900-01-01 00:15:24.396982,1900-01-01 00:15:26.396982,تیمی موفق میشه که رفیق باشن,A team succeeds when they are friends,camaraderie,happiness,mild
1900-01-01 00:15:26.396982,1900-01-01 00:15:28.396982,تای قلبشون,The beat of their heart,affection,happiness,mild
1900-01-01 00:15:28.396982,1900-01-01 00:15:30.396982,و فیلم موفق میشه که پشت سحنه خوبی داشته باشه,And the film succeeds in having a good behind-the-scenes.,appreciation,happiness,mild
1900-01-01 00:15:30.396982,1900-01-01 00:15:32.396982,واقعا من خودم حالا الان اینو بگم,"Really, should I say this myself right now?",hesitation,fear,mild
1900-01-01 00:15:32.396982,1900-01-01 00:15:34.396982,توی هیچوقت فکر نکنم که دوست دارم توی این فیلمه,I never think that I like being in this movie,indifference,neutral,neutral
1900-01-01 00:15:34.396982,1900-01-01 00:15:36.396982,من بیشتر دیده شم یا بهتر دیده شم,Should I be seen more or be seen better?,contemplation,neutral,mild
1900-01-01 00:15:36.396982,1900-01-01 00:15:38.396982,نسبت به اون کسی که بقلمه,Compared to the one who is next to me,comparison,neutral,neutral
1900-01-01 00:15:38.396982,1900-01-01 00:15:40.396982,دوست دارم خودم در حد پجمان جمع شیری,I want to be like Pejman Jamshiri myself,admiration,happiness,mild
1900-01-01 00:15:40.396982,1900-01-01 00:15:42.396982,اندازه خودم دیده بشم یا,Should I be seen as myself or,insecurity,fear,mild
1900-01-01 00:15:42.396982,1900-01-01 00:15:44.396982,اون توقعی که از خودم دارم,The expectation I have of myself,expectation,neutral,mild
1900-01-01 00:15:44.396982,1900-01-01 00:15:46.396982,رو ارزا کرده بشم,I wish I had been appreciated.,longing,sadness,moderate
1900-01-01 00:15:46.396982,1900-01-01 00:15:48.396982,یا انجام داده بشم,Or I should have done it,uncertainty,fear,mild
1900-01-01 00:15:48.396982,1900-01-01 00:15:50.396982,و ببینم روی پرد سینما یا تو قابل تلویزیو,And to see it on the cinema screen or on the TV screen,curiosity,neutral,mild
1900-01-01 00:15:50.396982,1900-01-01 00:15:52.396982,برای رفیقم هم من به تو,"For my friend, I am also to you",confusion,neutral,neutral
1900-01-01 00:15:52.396982,1900-01-01 00:15:54.396982,من دوست ندارم یه فیلمی بازی کرده بشم,I don't like to be played in a movie,reluctance,disgust,moderate
1900-01-01 00:15:54.396982,1900-01-01 00:15:56.396982,مثلا من خوب بازی کرده بشم,"For example, if I play well",hope,happiness,mild
1900-01-01 00:15:56.396982,1900-01-01 00:15:58.396982,فلانی که بقلم بوده بد بازی کرده بشه,That person who was written in the script played badly.,disappointment,sadness,moderate
1900-01-01 00:15:58.396982,1900-01-01 00:16:00.396982,حالا من بیشتر مثلا,"Now I, more for example",uncertainty,neutral,mild
1900-01-01 00:16:00.396982,1900-01-01 00:16:02.396982,باقلم من میگم تا حالا همچیزیو تجربه نکردم,"Honestly, I say I have never experienced anything like this before.",wonder,surprise,moderate
1900-01-01 00:16:02.396982,1900-01-01 00:16:04.396982,یا تو دلم نبوده یا ذهنم عبور نکرده,Either it hasn't been in my heart or it hasn't crossed my mind,indifference,neutral,neutral
1900-01-01 00:16:04.396982,1900-01-01 00:16:06.396982,و حتی گاهی ایجاب میکنه,And sometimes it is even necessary,acceptance,neutral,neutral
1900-01-01 00:16:06.396982,1900-01-01 00:16:08.396982,که تو اون لحظه دیده نشی که,If you are not seen at that moment,invisibility,sadness,moderate
1900-01-01 00:16:08.396982,1900-01-01 00:16:10.396982,پارتنرت بهتر دیده بشه,Your partner is seen better,consideration,neutral,mild
1900-01-01 00:16:10.396982,1900-01-01 00:16:12.396982,من یادم نمیانه کلمه,I can't remember the word,frustration,sadness,mild
1900-01-01 00:16:12.396982,1900-01-01 00:16:14.396982,تو کسی جایزهی گرفته بشه,If someone receives a prize,anticipation,happiness,mild
1900-01-01 00:16:14.396982,1900-01-01 00:16:16.396982,یکی از بزرگترین جوایزه,One of the biggest prizes,anticipation,happiness,mild
1900-01-01 00:16:16.396982,1900-01-01 00:16:18.396982,سینمای جهان رو گرفتید و این رو میدونید,You have taken over world cinema and you know it,resentment,anger,moderate
1900-01-01 00:16:18.396982,1900-01-01 00:16:20.396982,امکان نداره یک کسی یک آسکاری بگیره,It's impossible for someone to win an Oscar.,doubt,sadness,moderate
1900-01-01 00:16:20.396982,1900-01-01 00:16:22.396982,یا یک جایزهی بگیره در کن,Or win a prize at Cannes,hope,happiness,mild
1900-01-01 00:16:22.396982,1900-01-01 00:16:24.396982,و این که,And that,uncertainty,neutral,neutral
1900-01-01 00:16:24.396982,1900-01-01 00:16:26.396982,پارتنرش خوب نبوده باشه,His/her partner may not have been good.,disappointment,sadness,mild
1900-01-01 00:16:26.396982,1900-01-01 00:16:28.396982,قصداً باید پارتنرت خوب باشه,You should intentionally be a good partner.,expectation,neutral,mild
1900-01-01 00:16:28.396982,1900-01-01 00:16:30.396982,که تو آسکار بگیری,If you win an Oscar,anticipation,happiness,mild
1900-01-01 00:16:30.396982,1900-01-01 00:16:32.396982,اگر نباشه نمیشه چون یه بهده بسترونیه,"If it's not there, it won't work because it's a kind of necessity.",necessity,neutral,neutral
1900-01-01 00:16:32.396982,1900-01-01 00:16:34.396982,که باید جاری بشه,That it must flow,resignation,sadness,mild
1900-01-01 00:16:34.396982,1900-01-01 00:16:36.396982,تو هسته حاله اون دولت,You are the core of that government,assertion,neutral,neutral
1900-01-01 00:16:36.396982,1900-01-01 00:16:38.396982,مثلا اون لحظهیه که,"For example, it's that moment when",anticipation,neutral,mild
1900-01-01 00:16:38.396982,1900-01-01 00:16:40.396982,یه پاسی رو میدن,They give a pass,expectation,neutral,neutral
1900-01-01 00:16:40.396982,1900-01-01 00:16:42.396982,بازیکن اول میاد و روی توب میپره,The first player comes and jumps on the ball,anticipation,neutral,neutral
1900-01-01 00:16:42.396982,1900-01-01 00:16:44.396982,آخ همین کار رو محسی کرد,"Ouch, Mahsi did exactly this.",annoyance,anger,mild
1900-01-01 00:16:44.396982,1900-01-01 00:16:46.396982,تو بازی آخر بارسیلوم اگه گول زدن,"In Barcelona's last game, they were cheated if they scored a goal",resentment,anger,moderate
1900-01-01 00:16:46.396982,1900-01-01 00:16:48.396982,گریزمان ببخشید,"Griezmann, I'm sorry",apology,sadness,mild
1900-01-01 00:16:52.396982,1900-01-01 00:16:54.396982,الان,Now,anticipation,neutral,neutral
1900-01-01 00:16:54.396982,1900-01-01 00:16:56.396982,گریزمان رو یه چیز دیگه میگم,I'll say something else about Griezmann,anticipation,neutral,mild
1900-01-01 00:16:56.396982,1900-01-01 00:16:58.396982,میگه نه ببخشید این گریزمن,"He says no, sorry, this is Griezmann",embarrassment,sadness,mild
1900-01-01 00:16:58.396982,1900-01-01 00:17:00.396982,میگم آقا ببخشتم,"I say, sir, forgive me.",remorse,sadness,mild
1900-01-01 00:17:00.396982,1900-01-01 00:17:02.396982,ولی همچکایی کنم ولی واقعاً,"But what should I do, but really",confusion,sadness,moderate
1900-01-01 00:17:02.396982,1900-01-01 00:17:04.396982,چه هسته حال خوبی داره وقتی تو,What a good feeling it has when you are here,contentment,happiness,mild
1900-01-01 00:17:04.396982,1900-01-01 00:17:06.396982,موقعیت تک به تکی با گولر و پاس میدید,A one-on-one situation with the goalkeeper and you pass the ball.,frustration,anger,moderate
1900-01-01 00:17:06.396982,1900-01-01 00:17:08.396982,و همتی میت میزنه,And Hemmati is hitting the mitts,focus,neutral,neutral
1900-01-01 00:17:08.396982,1900-01-01 00:17:10.396982,بی نسیر لذتش,Its pleasure is incomparable,admiration,happiness,mild
1900-01-01 00:17:10.396982,1900-01-01 00:17:12.396982,نه نه اصلا تو موقعیت تک به تک,"No, no, not at all in a one-on-one situation",dismissal,neutral,mild
1900-01-01 00:17:12.396982,1900-01-01 00:17:14.396982,شما تک به تک میشید و پاس میدید,You go one-on-one and pass the ball.,instruction,neutral,neutral
1900-01-01 00:17:14.396982,1900-01-01 00:17:16.396982,رفیقیت میزنه خیلی خیلی است خوبیه,"Your friendship is really, really good.",appreciation,happiness,intense
1900-01-01 00:17:16.396982,1900-01-01 00:17:18.396982,پاس گول لذتش بیشتر,The pleasure of an assist is greater than a goal.,appreciation,happiness,mild
1900-01-01 00:17:18.396982,1900-01-01 00:17:20.396982,یا به سمر بسندن گول,Or just say a word to Samer,hesitation,neutral,mild
1900-01-01 00:17:20.396982,1900-01-01 00:17:22.396982,جفتش خوبه,Both of them are good,contentment,happiness,mild
1900-01-01 00:17:22.396982,1900-01-01 00:17:24.396982,از تقیب بازیش داره و ولی جفتش خوبه,"He is losing his pursuit game, but both are good.",acceptance,neutral,mild
1900-01-01 00:17:24.396982,1900-01-01 00:17:26.396982,نمیتونم بگم پاس گول,I can't say assist goal,frustration,sadness,mild
1900-01-01 00:17:26.396982,1900-01-01 00:17:28.396982,لذتش بالاتر از گول زدن واقعا,Its pleasure is really higher than deceiving.,satisfaction,happiness,moderate
1900-01-01 00:17:28.396982,1900-01-01 00:17:30.396982,بگم درود گفتم,Should I say I said hello,uncertainty,neutral,neutral
1900-01-01 00:17:30.396982,1900-01-01 00:17:32.396982,افرادیت میگنم با آقای دایی 3-4 تا پاس گول لدم,I am saying personally that I gave 3-4 assists to Mr. Daei,pride,happiness,mild
1900-01-01 00:17:32.396982,1900-01-01 00:17:34.396982,الان بهش میگم از اون گول هایی که زدی 3-4 تاشو من ددم,"Now I'll tell him that out of those goals you scored, I gave you 3 or 4 of them.",teasing,happiness,mild
1900-01-01 00:17:34.396982,1900-01-01 00:17:36.396982,بگه خفش را ازمن یادم نیست,"He said, 'I don't remember his/her voice.'",forgetfulness,sadness,mild
1900-01-01 00:17:40.396982,1900-01-01 00:17:42.396982,الان در به در دنبال فیلمهاش هم بهبرم نو خونهش,Right now I'm desperately looking for his movies to take them to his house.,desperation,sadness,moderate
1900-01-01 00:17:46.396982,1900-01-01 00:17:48.396982,ولی اونی که باید یادش باشه یاده,"But the one who should remember, remembers.",resentment,anger,mild
1900-01-01 00:17:48.396982,1900-01-01 00:17:50.396982,نه شکر میکنم ازش راهات من یادش باشه,"No, I thank him for your ways, may he remember it.",gratitude,happiness,mild
1900-01-01 00:17:50.396982,1900-01-01 00:17:52.396982,ولی خب میگم میتونه میتونه منکر بشه,"But well, I'm saying he can, he can deny it.",doubt,fear,mild
1900-01-01 00:17:52.396982,1900-01-01 00:17:54.396982,من هم دست هم به جایی من نیست,"I, too, have no influence anywhere.",helplessness,sadness,moderate
1900-01-01 00:17:54.396982,1900-01-01 00:17:56.396982,آقای بهتا جان درست میکنه,"Mr. Behta will fix it, dear.",reassurance,happiness,mild
1900-01-01 00:17:56.396982,1900-01-01 00:17:58.396982,درست میکنه 3-4 تا پاس گول لده با آقای علی دایی,"He makes it right, he has given 3-4 assists with Mr. Ali Daei.",pride,happiness,mild
1900-01-01 00:18:00.396982,1900-01-01 00:18:02.396982,بفرما ندیده دیده,"Here you go, someone who hasn't seen, has seen.",sarcasm,disgust,mild
1900-01-01 00:18:08.396982,1900-01-01 00:18:10.396982,ولی من,But me,exclusion,sadness,mild
1900-01-01 00:18:10.396982,1900-01-01 00:18:12.396982,گول ایشونو,Say the word,command,neutral,neutral
1900-01-01 00:18:12.396982,1900-01-01 00:18:14.396982,به استقلال,To Esteghlal,anticipation,happiness,mild
1900-01-01 00:18:14.396982,1900-01-01 00:18:16.396982,موقعی که صاحب ها بودن,When the owners were there,nostalgia,sadness,mild
1900-01-01 00:18:16.396982,1900-01-01 00:18:18.396982,گوچولو بودم اینها دیدم,"I was little, I saw these things",nostalgia,sadness,mild
1900-01-01 00:18:18.396982,1900-01-01 00:18:20.396982,گوچولو بودیم,We were little,nostalgia,happiness,mild
1900-01-01 00:18:20.396982,1900-01-01 00:18:22.396982,این شهرخواهم استقلالی بود,This city wanted to be Esteghlali (supporter of Esteghlal football team),pride,happiness,mild
1900-01-01 00:18:22.396982,1900-01-01 00:18:24.396982,خبیز شده شما دیگه,You are already exposed now,resignation,sadness,moderate
1900-01-01 00:18:24.396982,1900-01-01 00:18:26.396982,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:18:28.396982,1900-01-01 00:18:30.396982,اون گول عجیبی بود,That was a strange goal,curiosity,surprise,mild
1900-01-01 00:18:30.396982,1900-01-01 00:18:32.396982,به خاطر اینکه,Because,anticipation,neutral,neutral
1900-01-01 00:18:32.396982,1900-01-01 00:18:34.396982,آمار نمیدونم,I don't know statistics,uncertainty,fear,mild
1900-01-01 00:18:34.396982,1900-01-01 00:18:36.396982,این چیزها آمارش گرفته میشه,These things are being recorded/statistically tracked.,curiosity,neutral,neutral
1900-01-01 00:18:36.396982,1900-01-01 00:18:38.396982,ولی من مطمئنم,But I am sure,confidence,happiness,moderate
1900-01-01 00:18:38.396982,1900-01-01 00:18:40.396982,اون زودترین گول,He is the fastest to be fooled,judgment,disgust,mild
1900-01-01 00:18:40.396982,1900-01-01 00:18:42.396982,بعد از تحویز,After the prescription,anticipation,neutral,neutral
1900-01-01 00:18:42.396982,1900-01-01 00:18:44.396982,این گول,This is a goal,excitement,happiness,moderate
1900-01-01 00:18:44.396982,1900-01-01 00:18:46.396982,از تحویز,From prescription,confusion,neutral,neutral
1900-01-01 00:18:46.396982,1900-01-01 00:18:48.396982,از تحویز,From prescription,confusion,neutral,neutral
1900-01-01 00:18:48.396982,1900-01-01 00:18:50.396982,از تحویز,From prescription,confusion,neutral,neutral
